# Name; SpTy; SpTyNum; Teff; Mstar_b15+mesa; Mstar_ll; Mstar_ul; Mstar_b98+mesa; Mstar_b98_ll; Mstar_b98_ul; LogLstar_b15+mesa; LogLstar_ll; LogLstar_ul; LogLstar_b98+mesa; LogLstar_b98_ll; LogLstar_b98_ul
T Tau N;K0;40.0;4870.5008768191765;1.5918936083323962;1.5007670556196735;1.7338280973825009;1.5918936083323962;1.5007670556196735;1.7338280973825009;0.6440079959638387;0.6006245594769891;0.70749500086251;0.6440079959638387;0.6006245594769891;0.70749500086251
RY Tau;K1;41.0;4788.534142490123;1.4374405583905934;1.37891613409239;1.5007670556196735;1.4374405583905934;1.37891613409239;1.5007670556196735;0.569062925331743;0.5387306302606095;0.6006245594769891;0.569062925331743;0.5387306302606095;0.6006245594769891
UX Tau A;K2;42.0;4709.664540742322;1.3071147770721552;1.2136547469929595;1.37891613409239;1.3071147770721552;1.2136547469929595;1.37891613409239;0.49979802325935024;0.445840650094658;0.5387306302606095;0.49979802325935024;0.445840650094658;0.5387306302606095
HQ Tau;K2;42.0;4709.664540742322;1.3071147770721552;1.2136547469929595;1.37891613409239;1.3071147770721552;1.2136547469929595;1.37891613409239;0.49979802325935024;0.445840650094658;0.5387306302606095;0.49979802325935024;0.445840650094658;0.5387306302606095
RW Aur A;K2.5;42.5;4645.930904907031;1.2136547469929595;1.1102130745394412;1.3071147770721552;1.2136547469929595;1.1102130745394412;1.3071147770721552;0.445840650094658;0.38089353426639816;0.49979802325935024;0.445840650094658;0.38089353426639816;0.49979802325935024
CW Tau;K3;43.0;4566.32557940088;1.1102130745394412;1.0093242303590806;1.2136547469929595;1.1102130745394412;1.0093242303590806;1.2136547469929595;0.38089353426639816;0.31081766384257636;0.445840650094658;0.38089353426639816;0.31081766384257636;0.445840650094658
IT Tau A;K3;43.0;4566.32557940088;1.1102130745394412;1.0093242303590806;1.2136547469929595;1.1102130745394412;1.0093242303590806;1.2136547469929595;0.38089353426639816;0.31081766384257636;0.445840650094658;0.38089353426639816;0.31081766384257636;0.445840650094658
HP Tau;K3;43.0;4566.32557940088;1.1102130745394412;1.0093242303590806;1.2136547469929595;1.1102130745394412;1.0093242303590806;1.2136547469929595;0.38089353426639816;0.31081766384257636;0.445840650094658;0.38089353426639816;0.31081766384257636;0.445840650094658
GM Aur;K3;43.0;4566.32557940088;1.1102130745394412;1.0093242303590806;1.2136547469929595;1.1102130745394412;1.0093242303590806;1.2136547469929595;0.38089353426639816;0.31081766384257636;0.445840650094658;0.38089353426639816;0.31081766384257636;0.445840650094658
LR 1;K4.5;44.5;4292.67904546219;0.8410537696821878;0.7777068771985787;0.9185190853802139;0.8410537696821878;0.7777068771985787;0.9185190853802139;0.17414539471557194;0.11526982483206315;0.240531307581898;0.17414539471557194;0.11526982483206315;0.240531307581898
