216.2356548	8.888317199
217.3690255	15.53823363
217.3934657	-62.6761821
217.7530377	-12.29781434
218.5684823	-12.51700624
220.5867261	66.05562403
223.460906	23.55622837
223.6230682	16.10054736
225.2329125	45.42768754
227.3957046	3.168892259
229.8564725	-7.722693495
230.4709281	20.97830448
233.0471449	-41.28003088
235.3333636	75.98968361
235.5180739	-19.47622238
239.9733044	-8.25331594
243.1742467	-18.87642472
244.1725686	67.2392041
244.1834312	67.25662828
245.010553	-37.52474763
246.0462656	48.35093699
246.3557854	54.30336251
247.5748276	-12.66768664
253.8933604	-8.398402063
253.8515351	-8.32645146
254.5363221	25.74197191
256.3034501	-5.09910976
256.7790627	21.5539097
257.3834087	43.68014486
257.7447232	-52.5148374
257.8959519	38.44255217
259.1695419	8.058100681
259.9712731	41.71023228
259.9748321	26.50236313
262.1700476	-46.8989826
262.5948299	5.547444738
263.8072214	-48.67884272
263.8960378	61.67934822
264.1041731	68.33367406
264.2610245	-44.32325191
264.4764878	18.59595095
265.9832404	43.37601406
266.6337319	-57.32487371
269.4486144	4.737980766
269.4622641	46.59113584
271.2840346	-3.032751785
279.6869385	-14.49301129
280.4944604	31.83052533
280.6834312	59.63810899
280.683471	59.63488677
282.4586919	-23.83707047
283.8646073	8.402211375
284.377399	-55.99380741
284.4997178	5.902867048
284.7820534	-48.2765831
286.7709819	20.88653581
286.8028011	20.87558461
288.0684904	2.88412496
289.2277322	5.163161488
296.4592948	32.38798024
296.6020577	32.01537575
301.9388294	-31.75723587
303.4772372	-45.16470829
306.9225914	-27.75147942
307.6381158	65.45077881
310.4646826	-32.43747293
311.2697002	44.50023506
311.2911369	-31.34245002
313.1361776	-16.97456359
313.3324562	62.15106513
314.3592326	22.36180619
315.4933408	-6.320646702
315.8052895	-56.9619024
317.3257768	-13.31109513
317.9578144	-43.61662929
322.4079331	17.64492521
322.8328172	-9.790952486
323.3912616	-49.0125169
324.503945	27.72346283
328.6867621	-46.99430613
329.9021689	-59.75335537
330.3065073	28.30710304
330.5408646	1.399031119
332.4229938	-4.640831742
332.8768855	18.42697353
333.1502333	8.550335538
336.9916224	57.69419744
338.2616254	9.378585385
339.6919607	-20.6214757
341.7029626	44.33201708
342.5804722	-7.089658495
342.9757153	31.75401222
343.3239737	-14.26659582
343.922039	-75.46322967
344.1403717	16.55220887
346.5027573	-35.84734894
350.4036148	17.28443444
351.1266444	57.85309626
352.9700384	19.93700114
353.5096178	0.1753729648
357.3064658	2.397052506
358.4630367	-75.63416597
